"ID","date","endVZA","filename","Le","L","LX","LXG1","LXG2","DIFN","MTA_ell"
"LT63","20241015",10,"LT63_20241015.jpg",2.31,3.11,0.74,0.53,0.37,31.309,10
"LT63","20241015",20,"LT63_20241015.jpg",2.48,3.16,0.78,0.6,0.45,27.989,66
"LT63","20241015",30,"LT63_20241015.jpg",2.23,2.71,0.82,0.63,0.49,30.596,10
"LT63","20241015",40,"LT63_20241015.jpg",2.19,2.54,0.86,0.66,0.52,29.112,31
"LT63","20241015",50,"LT63_20241015.jpg",2.16,2.45,0.88,0.68,0.55,27.238,50
"LT63","20241015",60,"LT63_20241015.jpg",2.05,2.34,0.88,0.67,0.53,26.012,42
"LT63","20241015",70,"LT63_20241015.jpg",1.87,2.17,0.86,0.66,0.52,25.352,32
"LT63","20241015",80,"LT63_20241015.jpg",1.73,2.03,0.85,0.65,0.51,23.868,32
"LT63","20241015",90,"LT63_20241015.jpg",1.57,1.83,0.86,0.67,0.54,23.079,27
"LT61","20241015",10,"LT61_20241015.jpg",3.55,5.31,0.67,0.54,0.39,17.274,10
"LT61","20241015",20,"LT61_20241015.jpg",3.08,4.14,0.74,0.59,0.45,20.672,10
"LT61","20241015",30,"LT61_20241015.jpg",2.86,3.67,0.78,0.63,0.49,21.762,10
"LT61","20241015",40,"LT61_20241015.jpg",2.69,3.22,0.84,0.67,0.54,21.942,10
"LT61","20241015",50,"LT61_20241015.jpg",2.62,3.02,0.87,0.7,0.58,20.582,29
"LT61","20241015",60,"LT61_20241015.jpg",2.45,2.74,0.89,0.73,0.63,19.861,30
"LT61","20241015",70,"LT61_20241015.jpg",2.28,2.54,0.9,0.76,0.66,18.846,34
"LT61","20241015",80,"LT61_20241015.jpg",2.13,2.37,0.9,0.75,0.64,17.547,35
"LT61","20241015",90,"LT61_20241015.jpg",1.91,2.12,0.9,0.75,0.64,17.001,26
"LT64","20241015",10,"LT64_20241015.jpg",1.63,3.8,0.43,0.36,0.21,46.731,86
"LT64","20241015",20,"LT64_20241015.jpg",2.82,4.65,0.61,0.56,0.41,26.335,86
"LT64","20241015",30,"LT64_20241015.jpg",2.91,4.18,0.7,0.63,0.49,22.562,82
"LT64","20241015",40,"LT64_20241015.jpg",2.74,3.43,0.8,0.7,0.59,21.956,69
"LT64","20241015",50,"LT64_20241015.jpg",2.62,3.15,0.83,0.71,0.59,20.954,59
"LT64","20241015",60,"LT64_20241015.jpg",2.6,2.97,0.88,0.74,0.63,18.701,58
"LT64","20241015",70,"LT64_20241015.jpg",2.57,2.85,0.9,0.76,0.66,16.638,56
"LT64","20241015",80,"LT64_20241015.jpg",2.41,2.67,0.9,0.76,0.66,15.416,48
"LT64","20241015",90,"LT64_20241015.jpg",2.12,2.43,0.87,0.74,0.64,15.009,27
"LT12","20241025",10,"LT12_20241025.jpg",2.34,6.12,0.38,0.44,0.28,31.606,10
"LT12","20241025",20,"LT12_20241025.jpg",2.29,5.35,0.43,0.4,0.24,30.986,10
"LT12","20241025",30,"LT12_20241025.jpg",2.17,3.9,0.56,0.47,0.31,31.37,43
"LT12","20241025",40,"LT12_20241025.jpg",2.02,2.9,0.7,0.58,0.44,32.013,10
"LT12","20241025",50,"LT12_20241025.jpg",1.94,2.5,0.78,0.6,0.46,30.87,33
"LT12","20241025",60,"LT12_20241025.jpg",1.83,2.3,0.8,0.64,0.51,29.764,39
"LT12","20241025",70,"LT12_20241025.jpg",1.76,2.15,0.82,0.66,0.53,27.752,42
"LT12","20241025",80,"LT12_20241025.jpg",1.67,2.03,0.82,0.7,0.58,25.923,42
"LT12","20241025",90,"LT12_20241025.jpg",1.49,1.79,0.83,0.7,0.58,25.094,28
"LT13","20241025",10,"LT13_20241025.jpg",2.82,4.02,0.7,0.52,0.37,24.673,10
"LT13","20241025",20,"LT13_20241025.jpg",2.21,2.88,0.77,0.51,0.35,32.379,10
"LT13","20241025",30,"LT13_20241025.jpg",2.19,2.64,0.83,0.6,0.45,31.121,10
"LT13","20241025",40,"LT13_20241025.jpg",2.24,2.56,0.88,0.65,0.52,28.574,46
"LT13","20241025",50,"LT13_20241025.jpg",2.24,2.48,0.9,0.69,0.57,26.189,54
"LT13","20241025",60,"LT13_20241025.jpg",2.12,2.35,0.9,0.7,0.58,25.034,49
"LT13","20241025",70,"LT13_20241025.jpg",1.91,2.11,0.91,0.71,0.59,24.667,31
"LT13","20241025",80,"LT13_20241025.jpg",1.73,1.92,0.9,0.71,0.59,23.681,25
"LT13","20241025",90,"LT13_20241025.jpg",1.53,1.73,0.88,0.71,0.59,23.028,18
"LT11","20241025",10,"LT11_20241025.jpg",5.66,9.34,0.61,0.66,0.53,7.222,86
"LT11","20241025",20,"LT11_20241025.jpg",3.87,6.02,0.64,0.65,0.51,16.25,10
"LT11","20241025",30,"LT11_20241025.jpg",3.07,4.19,0.73,0.65,0.52,21.11,10
"LT11","20241025",40,"LT11_20241025.jpg",2.77,3.46,0.8,0.66,0.53,21.989,10
"LT11","20241025",50,"LT11_20241025.jpg",2.59,3.15,0.82,0.66,0.53,21.357,10
"LT11","20241025",60,"LT11_20241025.jpg",2.44,2.9,0.84,0.68,0.55,20.432,10
"LT11","20241025",70,"LT11_20241025.jpg",2.3,2.62,0.88,0.71,0.6,19.01,20
"LT11","20241025",80,"LT11_20241025.jpg",2.15,2.42,0.89,0.73,0.61,17.745,31
"LT11","20241025",90,"LT11_20241025.jpg",1.9,2.16,0.88,0.74,0.64,17.239,22
"LT14","20241025",10,"LT14_20241025.jpg",1.44,2.16,0.67,0.43,0.27,49.777,86
"LT14","20241025",20,"LT14_20241025.jpg",1.53,2.17,0.71,0.48,0.32,45.876,79
"LT14","20241025",30,"LT14_20241025.jpg",1.78,2.38,0.75,0.54,0.39,39.641,79
"LT14","20241025",40,"LT14_20241025.jpg",1.98,2.46,0.8,0.61,0.47,34.018,77
"LT14","20241025",50,"LT14_20241025.jpg",1.97,2.29,0.86,0.62,0.49,31.188,70
"LT14","20241025",60,"LT14_20241025.jpg",1.82,2.13,0.85,0.62,0.49,30.769,55
"LT14","20241025",70,"LT14_20241025.jpg",1.73,2,0.86,0.65,0.53,28.701,50
"LT14","20241025",80,"LT14_20241025.jpg",1.7,1.93,0.88,0.68,0.56,26.294,50
"LT14","20241025",90,"LT14_20241025.jpg",1.53,1.8,0.85,0.68,0.56,25.62,39
"LT22","20241025",10,"LT22_20241025.jpg",5.57,9.67,0.58,0.67,0.54,6.803,10
"LT22","20241025",20,"LT22_20241025.jpg",3.66,4.99,0.73,0.63,0.49,17.091,10
"LT22","20241025",30,"LT22_20241025.jpg",2.89,3.8,0.76,0.6,0.46,23.041,10
"LT22","20241025",40,"LT22_20241025.jpg",2.64,3.2,0.82,0.65,0.53,23.681,10
"LT22","20241025",50,"LT22_20241025.jpg",2.35,2.73,0.86,0.68,0.57,24.862,10
"LT22","20241025",60,"LT22_20241025.jpg",2.2,2.5,0.88,0.69,0.57,23.717,10
"LT22","20241025",70,"LT22_20241025.jpg",2.05,2.31,0.89,0.72,0.61,22.672,16
"LT22","20241025",80,"LT22_20241025.jpg",1.92,2.17,0.88,0.72,0.61,21,30
"LT22","20241025",90,"LT22_20241025.jpg",1.72,1.93,0.89,0.74,0.64,20.528,26
"LT23","20241025",10,"LT23_20241025.jpg",1.43,2.31,0.62,0.46,0.3,48.855,10
"LT23","20241025",20,"LT23_20241025.jpg",1.93,2.63,0.73,0.51,0.35,38.237,81
"LT23","20241025",30,"LT23_20241025.jpg",2.12,2.69,0.79,0.56,0.41,33.166,76
"LT23","20241025",40,"LT23_20241025.jpg",1.99,2.42,0.82,0.57,0.42,33.156,62
"LT23","20241025",50,"LT23_20241025.jpg",1.83,2.18,0.84,0.59,0.44,33.158,49
"LT23","20241025",60,"LT23_20241025.jpg",1.72,2.02,0.85,0.61,0.47,32.318,39
"LT23","20241025",70,"LT23_20241025.jpg",1.6,1.84,0.87,0.64,0.5,31.111,37
"LT23","20241025",80,"LT23_20241025.jpg",1.5,1.74,0.86,0.67,0.54,29.217,40
"LT23","20241025",90,"LT23_20241025.jpg",1.35,1.56,0.87,0.69,0.57,28.316,30
"LT21","20241025",10,"LT21_20241025.jpg",3.93,7.4,0.53,0.58,0.43,14.007,83
"LT21","20241025",20,"LT21_20241025.jpg",2.83,4.61,0.61,0.52,0.36,25.061,10
"LT21","20241025",30,"LT21_20241025.jpg",2.86,3.73,0.77,0.64,0.51,22.195,10
"LT21","20241025",40,"LT21_20241025.jpg",2.65,3.18,0.83,0.69,0.57,22.586,10
"LT21","20241025",50,"LT21_20241025.jpg",2.55,2.92,0.87,0.7,0.58,21.615,10
"LT21","20241025",60,"LT21_20241025.jpg",2.4,2.72,0.88,0.71,0.6,20.555,23
"LT21","20241025",70,"LT21_20241025.jpg",2.24,2.51,0.89,0.72,0.61,19.508,30
"LT21","20241025",80,"LT21_20241025.jpg",2.09,2.38,0.88,0.72,0.61,18.183,35
"LT21","20241025",90,"LT21_20241025.jpg",1.87,2.1,0.89,0.74,0.64,17.68,27
"LT24","20241025",10,"LT24_20241025.jpg",1.82,2.63,0.69,0.49,0.33,40.364,84
"LT24","20241025",20,"LT24_20241025.jpg",1.92,2.28,0.84,0.6,0.45,37.479,53
"LT24","20241025",30,"LT24_20241025.jpg",1.74,2,0.87,0.61,0.46,39.56,10
"LT24","20241025",40,"LT24_20241025.jpg",1.59,1.78,0.89,0.65,0.51,40.85,10
"LT24","20241025",50,"LT24_20241025.jpg",1.67,1.83,0.91,0.67,0.54,36.972,56
"LT24","20241025",60,"LT24_20241025.jpg",1.63,1.77,0.92,0.7,0.58,34.558,51
"LT24","20241025",70,"LT24_20241025.jpg",1.57,1.73,0.91,0.7,0.58,32.32,48
"LT24","20241025",80,"LT24_20241025.jpg",1.48,1.65,0.9,0.7,0.58,30.372,44
"LT24","20241025",90,"LT24_20241025.jpg",1.33,1.53,0.87,0.71,0.59,29.454,29
"LT32","20241025",10,"LT32_20241025.jpg",1.49,3.6,0.41,0.39,0.24,49.28,86
"LT32","20241025",20,"LT32_20241025.jpg",3.57,5.12,0.7,0.61,0.49,20.957,86
"LT32","20241025",30,"LT32_20241025.jpg",3.34,4.21,0.79,0.67,0.55,19.68,80
"LT32","20241025",40,"LT32_20241025.jpg",2.91,3.32,0.88,0.68,0.57,21.513,53
"LT32","20241025",50,"LT32_20241025.jpg",2.52,2.94,0.86,0.67,0.54,22.995,10
"LT32","20241025",60,"LT32_20241025.jpg",2.23,2.44,0.91,0.72,0.61,24.172,10
"LT32","20241025",70,"LT32_20241025.jpg",1.95,2.13,0.92,0.71,0.59,24.42,10
"LT32","20241025",80,"LT32_20241025.jpg",1.76,1.92,0.92,0.72,0.61,23.246,20
"LT32","20241025",90,"LT32_20241025.jpg",1.57,1.71,0.92,0.73,0.63,22.496,21
"LT33","20241025",10,"LT33_20241025.jpg",2.12,3.32,0.64,0.48,0.33,34.554,10
"LT33","20241025",20,"LT33_20241025.jpg",1.68,2.07,0.81,0.54,0.39,42.6,10
"LT33","20241025",30,"LT33_20241025.jpg",1.53,1.75,0.87,0.63,0.5,44.455,10
"LT33","20241025",40,"LT33_20241025.jpg",1.5,1.63,0.92,0.7,0.58,43.04,10
"LT33","20241025",50,"LT33_20241025.jpg",1.48,1.59,0.93,0.71,0.6,40.938,39
"LT33","20241025",60,"LT33_20241025.jpg",1.42,1.5,0.95,0.74,0.63,39.329,38
"LT33","20241025",70,"LT33_20241025.jpg",1.4,1.48,0.95,0.75,0.65,36.524,48
"LT33","20241025",80,"LT33_20241025.jpg",1.37,1.45,0.94,0.77,0.67,33.944,51
"LT33","20241025",90,"LT33_20241025.jpg",1.26,1.33,0.95,0.78,0.68,32.789,40
"LT31","20241025",10,"LT31_20241025.jpg",5.85,9.18,0.64,0.69,0.57,5.789,10
"LT31","20241025",20,"LT31_20241025.jpg",3.74,4.93,0.76,0.65,0.52,16.415,10
"LT31","20241025",30,"LT31_20241025.jpg",3.35,4.1,0.82,0.68,0.55,17.416,10
"LT31","20241025",40,"LT31_20241025.jpg",3.3,3.73,0.88,0.74,0.64,15.907,10
"LT31","20241025",50,"LT31_20241025.jpg",3.12,3.43,0.91,0.77,0.67,15.527,10
"LT31","20241025",60,"LT31_20241025.jpg",2.91,3.16,0.92,0.77,0.67,14.828,18
"LT31","20241025",70,"LT31_20241025.jpg",2.74,2.94,0.93,0.79,0.7,13.686,34
"LT31","20241025",80,"LT31_20241025.jpg",2.48,2.68,0.93,0.77,0.68,13.035,30
"LT31","20241025",90,"LT31_20241025.jpg",2.16,2.34,0.92,0.78,0.69,12.619,15
"LT34","20241025",10,"LT34_20241025.jpg",5.18,8.96,0.58,0.65,0.52,9.268,10
"LT34","20241025",20,"LT34_20241025.jpg",3.6,5.38,0.67,0.62,0.48,17.208,10
"LT34","20241025",30,"LT34_20241025.jpg",3.02,4.17,0.72,0.64,0.5,21.184,10
"LT34","20241025",40,"LT34_20241025.jpg",2.59,3.33,0.78,0.63,0.5,24.244,10
"LT34","20241025",50,"LT34_20241025.jpg",2.35,2.88,0.82,0.65,0.52,24.726,10
"LT34","20241025",60,"LT34_20241025.jpg",2.16,2.56,0.84,0.68,0.56,24.304,10
"LT34","20241025",70,"LT34_20241025.jpg",2.02,2.38,0.85,0.69,0.57,22.928,14
"LT34","20241025",80,"LT34_20241025.jpg",1.89,2.21,0.86,0.71,0.59,21.568,32
"LT34","20241025",90,"LT34_20241025.jpg",1.67,1.95,0.86,0.72,0.61,20.879,22
"LT42","20241025",10,"LT42_20241025.jpg",2.94,7.34,0.4,0.5,0.34,23.891,85
"LT42","20241025",20,"LT42_20241025.jpg",2.16,3.77,0.57,0.5,0.34,33.388,10
"LT42","20241025",30,"LT42_20241025.jpg",1.75,2.2,0.8,0.56,0.4,39.854,10
"LT42","20241025",40,"LT42_20241025.jpg",1.71,2.02,0.85,0.62,0.48,38.577,10
"LT42","20241025",50,"LT42_20241025.jpg",1.68,1.85,0.91,0.71,0.59,36.494,10
"LT42","20241025",60,"LT42_20241025.jpg",1.54,1.67,0.92,0.7,0.58,36.406,10
"LT42","20241025",70,"LT42_20241025.jpg",1.42,1.55,0.92,0.69,0.57,35.29,20
"LT42","20241025",80,"LT42_20241025.jpg",1.33,1.47,0.9,0.68,0.57,33.527,31
"LT42","20241025",90,"LT42_20241025.jpg",1.2,1.32,0.91,0.7,0.58,32.533,27
"LT43","20241025",10,"LT43_20241025.jpg",2.37,3.91,0.61,0.5,0.34,32.219,10
"LT43","20241025",20,"LT43_20241025.jpg",2.32,3.07,0.76,0.53,0.37,30.742,10
"LT43","20241025",30,"LT43_20241025.jpg",1.91,2.36,0.81,0.57,0.41,36.603,10
"LT43","20241025",40,"LT43_20241025.jpg",1.7,1.97,0.86,0.63,0.49,38.702,10
"LT43","20241025",50,"LT43_20241025.jpg",1.64,1.87,0.88,0.63,0.49,37.275,10
"LT43","20241025",60,"LT43_20241025.jpg",1.55,1.73,0.9,0.67,0.54,35.969,24
"LT43","20241025",70,"LT43_20241025.jpg",1.49,1.63,0.91,0.7,0.57,33.839,37
"LT43","20241025",80,"LT43_20241025.jpg",1.43,1.55,0.92,0.73,0.61,31.628,42
"LT43","20241025",90,"LT43_20241025.jpg",1.3,1.41,0.92,0.76,0.65,30.607,33
"LT41","20241025",10,"LT41_20241025.jpg",1.82,2.34,0.78,0.54,0.39,40.946,85
"LT41","20241025",20,"LT41_20241025.jpg",2.76,3.23,0.85,0.65,0.51,25.689,85
"LT41","20241025",30,"LT41_20241025.jpg",2.61,2.85,0.92,0.75,0.64,25.371,74
"LT41","20241025",40,"LT41_20241025.jpg",2.38,2.54,0.94,0.77,0.68,26.438,51
"LT41","20241025",50,"LT41_20241025.jpg",2.39,2.6,0.92,0.78,0.68,24.016,57
"LT41","20241025",60,"LT41_20241025.jpg",2.34,2.52,0.93,0.79,0.69,22.007,56
"LT41","20241025",70,"LT41_20241025.jpg",2.3,2.52,0.91,0.81,0.72,19.726,54
"LT41","20241025",80,"LT41_20241025.jpg",2.18,2.32,0.94,0.83,0.75,18.165,47
"LT41","20241025",90,"LT41_20241025.jpg",1.94,2.05,0.95,0.82,0.74,17.735,30
"LT44","20241025",10,"LT44_20241025.jpg",0.56,0.66,0.85,0.43,0.28,76.136,86
"LT44","20241025",20,"LT44_20241025.jpg",0.93,1.11,0.84,0.48,0.32,63.161,86
"LT44","20241025",30,"LT44_20241025.jpg",1.3,1.49,0.87,0.55,0.4,51.467,86
"LT44","20241025",40,"LT44_20241025.jpg",1.69,1.85,0.91,0.64,0.52,41.423,86
"LT44","20241025",50,"LT44_20241025.jpg",1.83,1.94,0.94,0.72,0.61,35.83,83
"LT44","20241025",60,"LT44_20241025.jpg",1.74,1.86,0.94,0.72,0.61,33.737,73
"LT44","20241025",70,"LT44_20241025.jpg",1.65,1.81,0.91,0.7,0.58,31.582,62
"LT44","20241025",80,"LT44_20241025.jpg",1.59,1.73,0.92,0.73,0.61,29.363,55
"LT44","20241025",90,"LT44_20241025.jpg",1.44,1.54,0.94,0.77,0.67,28.441,39
"LT52","20241025",10,"LT52_20241025.jpg",0.86,1.23,0.7,0.39,0.24,65.694,10
"LT52","20241025",20,"LT52_20241025.jpg",0.97,1.12,0.87,0.54,0.4,60.881,66
"LT52","20241025",30,"LT52_20241025.jpg",1.19,1.3,0.92,0.63,0.5,53.305,76
"LT52","20241025",40,"LT52_20241025.jpg",1.2,1.27,0.94,0.66,0.53,51.226,71
"LT52","20241025",50,"LT52_20241025.jpg",1.21,1.3,0.93,0.65,0.52,48.508,67
"LT52","20241025",60,"LT52_20241025.jpg",1.23,1.32,0.93,0.67,0.54,44.975,65
"LT52","20241025",70,"LT52_20241025.jpg",1.22,1.3,0.94,0.68,0.56,41.85,61
"LT52","20241025",80,"LT52_20241025.jpg",1.19,1.27,0.94,0.7,0.58,39.3,57
"LT52","20241025",90,"LT52_20241025.jpg",1.08,1.15,0.94,0.73,0.62,38.043,41
"LT53","20241025",10,"LT53_20241025.jpg",1.29,2.08,0.62,0.36,0.21,54.073,10
"LT53","20241025",20,"LT53_20241025.jpg",1.38,1.74,0.79,0.49,0.33,49.5,10
"LT53","20241025",30,"LT53_20241025.jpg",1.83,2.11,0.87,0.62,0.49,39.128,77
"LT53","20241025",40,"LT53_20241025.jpg",1.89,2.1,0.9,0.7,0.58,35.41,74
"LT53","20241025",50,"LT53_20241025.jpg",1.8,1.98,0.91,0.69,0.57,34.287,65
"LT53","20241025",60,"LT53_20241025.jpg",1.67,1.81,0.92,0.72,0.61,33.641,53
"LT53","20241025",70,"LT53_20241025.jpg",1.56,1.66,0.94,0.74,0.64,32.135,43
"LT53","20241025",80,"LT53_20241025.jpg",1.46,1.54,0.95,0.76,0.66,30.414,42
"LT53","20241025",90,"LT53_20241025.jpg",1.32,1.4,0.94,0.77,0.68,29.404,31
"LT51","20241025",10,"LT51_20241025.jpg",1.9,2.45,0.78,0.56,0.42,41.261,10
"LT51","20241025",20,"LT51_20241025.jpg",2.31,2.72,0.85,0.6,0.46,31.788,79
"LT51","20241025",30,"LT51_20241025.jpg",2.14,2.62,0.82,0.57,0.42,32.341,47
"LT51","20241025",40,"LT51_20241025.jpg",2.04,2.38,0.86,0.61,0.48,31.965,54
"LT51","20241025",50,"LT51_20241025.jpg",2.01,2.3,0.87,0.64,0.5,29.872,55
"LT51","20241025",60,"LT51_20241025.jpg",2.07,2.27,0.91,0.72,0.61,26.558,61
"LT51","20241025",70,"LT51_20241025.jpg",1.99,2.23,0.89,0.7,0.58,24.384,56
"LT51","20241025",80,"LT51_20241025.jpg",1.84,2,0.92,0.74,0.63,22.989,41
"LT51","20241025",90,"LT51_20241025.jpg",1.64,1.83,0.9,0.72,0.6,22.458,27
"LT54","20241025",10,"LT54_20241025.jpg",1.23,1.86,0.66,0.45,0.29,54.53,86
"LT54","20241025",20,"LT54_20241025.jpg",2.4,3.24,0.74,0.57,0.42,31.358,86
"LT54","20241025",30,"LT54_20241025.jpg",2.91,3.58,0.81,0.66,0.53,23.081,84
"LT54","20241025",40,"LT54_20241025.jpg",2.7,3.2,0.84,0.65,0.52,22.957,72
"LT54","20241025",50,"LT54_20241025.jpg",2.49,2.9,0.86,0.65,0.52,22.993,57
"LT54","20241025",60,"LT54_20241025.jpg",2.37,2.76,0.86,0.67,0.55,21.553,51
"LT54","20241025",70,"LT54_20241025.jpg",2.21,2.48,0.89,0.7,0.58,20.228,43
"LT54","20241025",80,"LT54_20241025.jpg",2.08,2.31,0.9,0.73,0.63,18.811,41
"LT54","20241025",90,"LT54_20241025.jpg",1.88,2.08,0.9,0.74,0.64,18.137,31
"LT62","20241025",10,"LT62_20241025.jpg",1.24,2.88,0.43,0.34,0.19,53.598,77
"LT62","20241025",20,"LT62_20241025.jpg",1.09,1.59,0.69,0.41,0.25,57.231,10
"LT62","20241025",30,"LT62_20241025.jpg",1.35,1.71,0.79,0.5,0.35,49.203,74
"LT62","20241025",40,"LT62_20241025.jpg",1.27,1.56,0.81,0.53,0.38,49.048,61
"LT62","20241025",50,"LT62_20241025.jpg",1.2,1.4,0.86,0.57,0.43,48.648,47
"LT62","20241025",60,"LT62_20241025.jpg",1.14,1.31,0.87,0.6,0.47,47.337,45
"LT62","20241025",70,"LT62_20241025.jpg",1.09,1.24,0.88,0.64,0.5,44.944,46
"LT62","20241025",80,"LT62_20241025.jpg",1.07,1.18,0.91,0.65,0.52,42.184,49
"LT62","20241025",90,"LT62_20241025.jpg",0.98,1.09,0.9,0.67,0.55,40.951,40
"LT63","20241025",10,"LT63_20241025.jpg",0.93,1.39,0.67,0.34,0.19,62.694,67
"LT63","20241025",20,"LT63_20241025.jpg",1.09,1.69,0.64,0.36,0.2,57.231,77
"LT63","20241025",30,"LT63_20241025.jpg",1.32,1.83,0.72,0.45,0.29,49.815,77
"LT63","20241025",40,"LT63_20241025.jpg",1.53,1.93,0.79,0.51,0.37,43.163,77
"LT63","20241025",50,"LT63_20241025.jpg",1.52,1.85,0.82,0.55,0.4,40.747,72
"LT63","20241025",60,"LT63_20241025.jpg",1.42,1.74,0.82,0.54,0.4,39.565,58
"LT63","20241025",70,"LT63_20241025.jpg",1.3,1.6,0.81,0.54,0.39,38.715,44
"LT63","20241025",80,"LT63_20241025.jpg",1.2,1.47,0.82,0.55,0.4,37.247,36
"LT63","20241025",90,"LT63_20241025.jpg",1.07,1.31,0.82,0.58,0.44,36.175,27
"LT61","20241025",10,"LT61_20241025.jpg",2.45,3.89,0.63,0.46,0.3,30.197,10
"LT61","20241025",20,"LT61_20241025.jpg",2.25,2.99,0.75,0.54,0.38,31.515,10
"LT61","20241025",30,"LT61_20241025.jpg",2.22,2.89,0.77,0.59,0.44,30.536,27
"LT61","20241025",40,"LT61_20241025.jpg",2.15,2.68,0.8,0.61,0.47,29.716,37
"LT61","20241025",50,"LT61_20241025.jpg",2.13,2.49,0.86,0.67,0.55,27.711,51
"LT61","20241025",60,"LT61_20241025.jpg",1.98,2.26,0.88,0.69,0.57,26.995,41
"LT61","20241025",70,"LT61_20241025.jpg",1.77,2.04,0.87,0.69,0.57,27.101,22
"LT61","20241025",80,"LT61_20241025.jpg",1.61,1.85,0.87,0.67,0.54,25.942,24
"LT61","20241025",90,"LT61_20241025.jpg",1.42,1.61,0.88,0.68,0.56,25.378,18
"LT64","20241025",10,"LT64_20241025.jpg",1.66,5,0.33,0.34,0.19,45.158,86
"LT64","20241025",20,"LT64_20241025.jpg",2.79,5.38,0.52,0.51,0.36,26.419,86
"LT64","20241025",30,"LT64_20241025.jpg",2.96,5.61,0.53,0.58,0.43,21.928,82
"LT64","20241025",40,"LT64_20241025.jpg",2.79,4.07,0.69,0.64,0.51,21.396,69
"LT64","20241025",50,"LT64_20241025.jpg",2.67,3.65,0.73,0.67,0.54,20.354,59
"LT64","20241025",60,"LT64_20241025.jpg",2.62,3.18,0.82,0.73,0.63,18.478,57
"LT64","20241025",70,"LT64_20241025.jpg",2.52,3,0.84,0.72,0.61,16.733,52
"LT64","20241025",80,"LT64_20241025.jpg",2.29,2.71,0.85,0.72,0.61,15.863,39
"LT64","20241025",90,"LT64_20241025.jpg",2,2.35,0.85,0.72,0.6,15.386,19
"LT12","20241112",10,"LT12_20241112.jpg",2.77,4.92,0.56,0.48,0.33,26.118,10
"LT12","20241112",20,"LT12_20241112.jpg",2.52,5.32,0.47,0.42,0.26,27.724,10
"LT12","20241112",30,"LT12_20241112.jpg",2.42,4.03,0.6,0.48,0.32,27.359,10
"LT12","20241112",40,"LT12_20241112.jpg",2.01,2.95,0.68,0.52,0.36,32.857,10
"LT12","20241112",50,"LT12_20241112.jpg",1.71,2.32,0.74,0.53,0.39,36.317,10
"LT12","20241112",60,"LT12_20241112.jpg",1.49,1.96,0.76,0.58,0.44,37.849,10
"LT12","20241112",70,"LT12_20241112.jpg",1.39,1.75,0.79,0.59,0.46,36.404,10
"LT12","20241112",80,"LT12_20241112.jpg",1.32,1.6,0.82,0.62,0.49,34.417,28
"LT12","20241112",90,"LT12_20241112.jpg",1.19,1.44,0.83,0.65,0.52,33.24,26
"LT13","20241112",10,"LT13_20241112.jpg",1.05,1.57,0.67,0.41,0.26,59.541,86
"LT13","20241112",20,"LT13_20241112.jpg",1.18,1.48,0.8,0.48,0.32,54.577,82
"LT13","20241112",30,"LT13_20241112.jpg",1.16,1.33,0.87,0.58,0.43,53.826,70
"LT13","20241112",40,"LT13_20241112.jpg",1.23,1.36,0.9,0.61,0.47,50.112,69
"LT13","20241112",50,"LT13_20241112.jpg",1.21,1.31,0.92,0.64,0.51,48.363,61
"LT13","20241112",60,"LT13_20241112.jpg",1.18,1.28,0.92,0.65,0.52,46.085,57
"LT13","20241112",70,"LT13_20241112.jpg",1.12,1.23,0.91,0.64,0.51,44.286,49
"LT13","20241112",80,"LT13_20241112.jpg",1.06,1.19,0.89,0.64,0.51,42.082,43
"LT13","20241112",90,"LT13_20241112.jpg",0.97,1.13,0.86,0.65,0.52,40.762,35
"LT11","20241112",10,"LT11_20241112.jpg",1.2,1.52,0.79,0.45,0.29,54.808,83
"LT11","20241112",20,"LT11_20241112.jpg",0.96,1.16,0.83,0.46,0.31,61.384,10
"LT11","20241112",30,"LT11_20241112.jpg",1.08,1.21,0.89,0.59,0.45,56.5,66
"LT11","20241112",40,"LT11_20241112.jpg",1.27,1.42,0.89,0.62,0.48,49.712,73
"LT11","20241112",50,"LT11_20241112.jpg",1.3,1.45,0.9,0.61,0.47,46.285,69
"LT11","20241112",60,"LT11_20241112.jpg",1.31,1.47,0.89,0.63,0.49,43.086,65
"LT11","20241112",70,"LT11_20241112.jpg",1.34,1.46,0.92,0.67,0.55,39.317,63
"LT11","20241112",80,"LT11_20241112.jpg",1.35,1.46,0.92,0.71,0.6,36.343,63
"LT11","20241112",90,"LT11_20241112.jpg",1.24,1.35,0.92,0.73,0.62,35.15,48
"LT14","20241112",10,"LT14_20241112.jpg",0.65,0.82,0.79,0.38,0.23,72.928,86
"LT14","20241112",20,"LT14_20241112.jpg",0.75,0.86,0.87,0.52,0.37,68.202,84
"LT14","20241112",30,"LT14_20241112.jpg",1.02,1.19,0.86,0.54,0.4,59.344,84
"LT14","20241112",40,"LT14_20241112.jpg",1.16,1.31,0.89,0.58,0.44,53.3,82
"LT14","20241112",50,"LT14_20241112.jpg",1.13,1.25,0.9,0.6,0.46,51.011,73
"LT14","20241112",60,"LT14_20241112.jpg",1.09,1.21,0.9,0.59,0.45,49.46,63
"LT14","20241112",70,"LT14_20241112.jpg",1.13,1.23,0.92,0.65,0.52,45.267,65
"LT14","20241112",80,"LT14_20241112.jpg",1.2,1.31,0.92,0.68,0.56,41.304,69
"LT14","20241112",90,"LT14_20241112.jpg",1.16,1.27,0.91,0.71,0.59,40.084,63
